Station                              ,               cloud_cover,              cloud_height,                  humidity,           humidity_past1h,    leav_hum_dur_past10min,       leav_hum_dur_past1h,      precip_dur_past10min,         precip_dur_past1h,          precip_past10min,             precip_past1h,           precip_past1min,            precip_past24h,                  pressure,           pressure_at_sea,                radia_glob,         radia_glob_past1h,            snow_cover_man,            snow_depth_man,        sun_last10min_glob,           sun_last1h_glob,                  temp_dew,                  temp_dry,                temp_grass,     temp_grass_max_past1h,    temp_grass_mean_past1h,     temp_grass_min_past1h,          temp_max_past12h,           temp_max_past1h,          temp_mean_past1h,          temp_min_past12h,           temp_min_past1h,                 temp_soil,      temp_soil_max_past1h,     temp_soil_mean_past1h,      temp_soil_min_past1h,      visib_mean_last10min,                visibility,                   weather,                  wind_dir,           wind_dir_past1h,   wind_gust_always_past1h,                  wind_max,  wind_max_per10min_past1h,                  wind_min,           wind_min_past1h,                wind_speed,         wind_speed_past1h
04272 (Qaqortoq)                     ,                      2891,                      2818,                      2894,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2891,                      2891,                         0,                         0,                         0,                         0,                         0,                         0,                      2894,                      2894,                         0,                         0,                         0,                         0,                       717,                         0,                         0,                       717,                         0,                         0,                         0,                         0,                         0,                         0,                      2890,                      2629,                      2893,                         0,                         0,                         0,                         0,                         0,                         0,                      2893,                         0
04285 (Angissoq)                     ,                         0,                         0,                      1781,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2161,                      2162,                         0,                         0,                         0,                         0,                         0,                         0,                      1496,                      2193,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2193,                         0,                         0,                         0,                         0,                         0,                         0,                      2193,                         0
04301 (Kap Morris Jesup)             ,                         0,                         0,                      2521,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2523,                      2523,                         0,                         0,                         0,                         0,                         0,                         0,                      2521,                      2526,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2526,                         0,                         0,                         0,                         0,                         0,                         0,                      2526,                         0
04312 (Station Nord)                 ,                         0,                         0,                      2591,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2589,                      2589,                         0,                         0,                         0,                         0,                         0,                         0,                      2591,                      2591,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2579,                         0,                         0,                         0,                         0,                         0,                         0,                      2579,                         0
04313 (Henrik Krøyer Holme)          ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2453,                      2453,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2452,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2303,                         0,                         0,                         0,                         0,                         0,                         0,                      2303,                         0
04320 (Danmarkshavn)                 ,                      2876,                      2856,                      4849,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      4851,                      4851,                         0,                         0,                         0,                         0,                         0,                         0,                      4849,                      4850,                         0,                         0,                         0,                         0,                       721,                         0,                         0,                       722,                         0,                         0,                         0,                         0,                         0,                         0,                      2875,                      2872,                      4851,                         0,                         0,                         0,                         0,                         0,                         0,                      4851,                         0
04330 (Daneborg)                     ,                         1,                         1,                      1969,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      1935,                      1937,                         0,                         0,                         0,                         0,                         0,                         0,                      1969,                      1970,                         0,                         0,                         0,                         0,                         1,                         0,                         0,                         1,                         0,                         0,                         0,                         0,                         0,                         0,                         1,                         1,                      1972,                         0,                         0,                         0,                         0,                         0,                         0,                      1972,                         0
04339 (Ittoqqortoormiit)             ,                      2861,                      2750,                      2866,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2865,                      2864,                         0,                         0,                         0,                         0,                         0,                         0,                      2866,                      2866,                         0,                         0,                         0,                         0,                       695,                         0,                         0,                       656,                         0,                         0,                         0,                         0,                         0,                         0,                      2866,                      2859,                      2866,                         0,                         0,                         0,                         0,                         0,                         0,                      2866,                         0
04351 (Aputiteeq)                    ,                         0,                         0,                      2374,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2385,                      2385,                         0,                         0,                         0,                         0,                         0,                         0,                      1823,                      1823,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2385,                         0,                         0,                         0,                         0,                         0,                         0,                      2385,                         0
04360 (Tasiilaq)                     ,                      2849,                      2829,                      2885,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2886,                      2884,                         0,                         0,                         0,                         0,                         0,                         0,                      2885,                      2885,                         0,                         0,                         0,                         0,                       704,                         0,                         0,                       704,                         0,                         0,                         0,                         0,                         0,                         0,                      2886,                      2875,                      2875,                         0,                         0,                         0,                         0,                         0,                         0,                      2875,                         0
04373 (Ikermit)                      ,                         0,                         0,                      1956,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2407,                      2407,                         0,                         0,                         0,                         0,                         0,                         0,                      1956,                      2407,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2408,                         0,                         0,                         0,                         0,                         0,                         0,                      2408,                         0
04382 (Ikermiuarssuk)                ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
04390 (Ikerasassuaq)                 ,                      2743,                      2721,                      8603,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      8603,                      8602,                         0,                         0,                         0,                         0,                         0,                         0,                      8603,                      8604,                         0,                         0,                         0,                         0,                       717,                         0,                         0,                       715,                         0,                         0,                         0,                         0,                         0,                         0,                      2621,                      2793,                      8606,                         0,                         0,                         0,                         0,                         0,                         0,                      8606,                         0
05005 (Uggerby)                      ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05009 (Nørre Lyngby N)               ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05015 (Lendum)                       ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05031 (Byrum)                        ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05035 (Voerså Hede)                  ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05042 (Møllegård Huse)               ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05065 (Mørkeskov)                    ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05070 (Havnø)                        ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05075 (Hørby)                        ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05081 (Gatten)                       ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05085 (Aggersund)                    ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
