Station                                ,             cloud_cover,            cloud_height,                humidity,         humidity_past1h,  leav_hum_dur_past10min,     leav_hum_dur_past1h,    precip_dur_past10min,       precip_dur_past1h,        precip_past10min,           precip_past1h,         precip_past1min,          precip_past24h,                pressure,         pressure_at_sea,              radia_glob,       radia_glob_past1h,          snow_cover_man,          snow_depth_man,      sun_last10min_glob,         sun_last1h_glob,                temp_dew,                temp_dry,              temp_grass,   temp_grass_max_past1h,  temp_grass_mean_past1h,   temp_grass_min_past1h,        temp_max_past12h,         temp_max_past1h,        temp_mean_past1h,        temp_min_past12h,         temp_min_past1h,               temp_soil,    temp_soil_max_past1h,   temp_soil_mean_past1h,    temp_soil_min_past1h,    visib_mean_last10min,              visibility,                 weather,                wind_dir,         wind_dir_past1h, wind_gust_always_past1h,                wind_max, wind_max_per10min_past1h,                wind_min,         wind_min_past1h,              wind_speed,       wind_speed_past1h
  04272 (Qaqortoq)                     ,                       0,                       0,                   35155,                    6485,                       0,                       0,                    4066,                     670,                   38927,                    6484,                   40640,                     267,                   38931,                   34742,                       0,                       0,                       0,                       0,                       0,                       0,                   34727,                   34742,                       0,                       0,                       0,                       0,                     538,                    6485,                    6485,                     538,                    6485,                       0,                       0,                       0,                       0,                   29168,                   29168,                    9582,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  04285 (Angissoq)                     ,                       0,                       0,                    8781,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                    8782,                    8782,                       0,                       0,                       0,                       0,                       0,                       0,                    8778,                    8778,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                    8779,                       0,                       0,                    8778,                       0,                       0,                       0,                    8779,                       0
  04301 (Kap Morris Jesup)             ,                       0,                       0,                    8782,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                    8782,                    8782,                       0,                       0,                       0,                       0,                       0,                       0,                    8780,                    8780,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                    5041,                       0,                       0,                    5041,                       0,                       0,                       0,                    5041,                       0
  04312 (Station Nord)                 ,                       0,                       0,                    8782,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                    8782,                    8782,                       0,                       0,                       0,                       0,                       0,                       0,                    8778,                    8778,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                    7427,                       0,                       0,                    7428,                       0,                       0,                       0,                    7427,                       0
  04313 (Henrik Krøyer Holme)          ,                       0,                       0,                    6134,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                    6134,                    6134,                       0,                       0,                       0,                       0,                       0,                       0,                    6133,                    6133,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                    5503,                       0,                       0,                    5503,                       0,                       0,                       0,                    5503,                       0
  04320 (Danmarkshavn)                 ,                   51007,                   27007,                   52269,                    8741,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                   52270,                   52269,                   52257,                    8741,                       0,                       0,                   52257,                    8741,                   52269,                   52269,                       0,                       0,                       0,                       0,                     714,                    8741,                    8741,                     714,                    8741,                       0,                       0,                       0,                       0,                   50843,                   50843,                   14671,                   52269,                    8741,                    8741,                   52269,                    8741,                     649,                     683,                   52269,                    8741
  04330 (Daneborg)                     ,                       0,                       0,                    8780,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                    8776,                    8776,                       0,                       0,                       0,                       0,                       0,                       0,                    8778,                    8778,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                    8753,                       0,                       0,                    8753,                       0,                       0,                       0,                    8753,                       0
  04339 (Ittoqqortoormiit)             ,                    4916,                    3330,                   47405,                    7856,                       0,                       0,                       0,                       0,                       0,                       0,                  108920,                       0,                   52116,                   52114,                   47245,                    7841,                       0,                       0,                   47357,                    7849,                   52114,                   52114,                       0,                       0,                       0,                       0,                     649,                    7856,                    7856,                     649,                    7856,                       0,                       0,                       0,                       0,                   46233,                   50741,                   16063,                   45696,                    7574,                    7596,                   47284,                    7603,                    2389,                    1440,                   45696,                    7574
  04351 (Aputiteeq)                    ,                       0,                       0,                    8781,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                    8781,                    8781,                       0,                       0,                       0,                       0,                       0,                       0,                    8777,                    8777,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                    8700,                       0,                       0,                    8700,                       0,                       0,                       0,                    8700,                       0
  04360 (Tasiilaq)                     ,                   51807,                   36018,                   52666,                    8772,                       0,                       0,                    5816,                     988,                   52666,                    8772,                   58169,                     363,                   52667,                   52667,                   52666,                    8772,                       0,                       0,                   52666,                    8772,                   52666,                   52667,                       0,                       0,                       0,                       0,                     728,                    8772,                    8772,                     728,                    8772,                       0,                       0,                       0,                       0,                   51188,                   51188,                   17930,                   52668,                    8772,                    8772,                   52667,                    8772,                    2135,                     860,                   52668,                    8772
  04373 (Ikermit)                      ,                       0,                       0,                    8753,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                    8783,                    8783,                       0,                       0,                       0,                       0,                       0,                       0,                    8735,                    8763,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                    8364,                       0,                       0,                    8364,                       0,                       0,                       0,                    8364,                       0
  04382 (Ikermiuarssuk)                ,                       0,                       0,                    8782,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                    8783,                    8783,                       0,                       0,                       0,                       0,                       0,                       0,                    8769,                    8770,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                    7897,                       0,                       0,                    7897,                       0,                       0,                       0,                    7897,                       0
  04390 (Ikerasassuaq)                 ,                       0,                       0,                   25594,                    5790,                       0,                       0,                       0,                       0,                       0,                       0,                   95039,                       0,                   40629,                   25597,                       0,                       0,                       0,                       0,                       0,                       0,                   25597,                   25598,                       0,                       0,                       0,                       0,                     481,                    5782,                    5782,                     482,                    5782,                       0,                       0,                       0,                       0,                    1084,                    1085,                     643,                   40630,                    8278,                    8277,                   40628,                    8278,                    5900,                    2719,                   40630,                    8278
  05005 (Uggerby)                      ,                       0,                       0,                       0,                       0,                       0,                       0,                   52693,                    8782,                   52693,                    8782,                   31880,                     366,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05009 (Nørre Lyngby N)               ,                       0,                       0,                       0,                       0,                       0,                       0,                   39038,                    6498,                   39038,                    6498,                   21260,                     258,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05015 (Lendum)                       ,                       0,                       0,                       0,                       0,                       0,                       0,                   11347,                    1889,                   11347,                    1889,                    9230,                      77,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05031 (Byrum)                        ,                       0,                       0,                       0,                       0,                       0,                       0,                   52704,                    8784,                   52704,                    8784,                   26109,                     366,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05035 (Voerså Hede)                  ,                       0,                       0,                       0,                       0,                       0,                       0,                   52700,                    8784,                   52700,                    8784,                   30920,                     366,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05042 (Møllegård Huse)               ,                       0,                       0,                       0,                       0,                       0,                       0,                   43455,                    7038,                   43455,                    7038,                   21074,                     237,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05065 (Mørkeskov)                    ,                       0,                       0,                       0,                       0,                       0,                       0,                   50698,                    8450,                   50698,                    8450,                   30810,                     351,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05070 (Havnø)                        ,                       0,                       0,                       0,                       0,                       0,                       0,                   50429,                    8396,                   50429,                    8396,                   21438,                     342,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05075 (Hørby)                        ,                       0,                       0,                       0,                       0,                       0,                       0,                   51363,                    8559,                   51363,                    8559,                   29346,                     353,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05081 (Gatten)                       ,                       0,                       0,                       0,                       0,                       0,                       0,                   52656,                    8776,                   52656,                    8776,                   33890,                     365,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05085 (Aggersund)                    ,                       0,                       0,                       0,                       0,                       0,                       0,                   52700,                    8784,                   52700,                    8784,                   29470,                     366,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05089 (Lild Strand)                  ,                       0,                       0,                       0,                       0,                       0,                       0,                   52700,                    8783,                   52700,                    8783,                   36490,                     366,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05095 (Nørre Vorupør)                ,                       0,                       0,                       0,                       0,                       0,                       0,                   46902,                    7816,                   46902,                    7816,                   31640,                     322,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05105 (Erslev)                       ,                       0,                       0,                       0,                       0,                       0,                       0,                   46831,                    7804,                   46831,                    7804,                   29080,                     321,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
